;dat_reference;dat_previsao;num_termo;val_vaz_pred;val_vaz_true
118;2013-12-07;2013-12-13;7;263,69326471717346;178,0
119;2013-12-14;2013-12-14;1;335,4646886279584;173,0
120;2013-12-14;2013-12-15;2;386,77059748745006;157,0
121;2013-12-14;2013-12-16;3;384,489458657249;145,0
122;2013-12-14;2013-12-17;4;325,876079302131;141,0
123;2013-12-14;2013-12-18;5;246,3125641985733;131,0
124;2013-12-14;2013-12-19;6;201,8756123727512;121,0
125;2013-12-14;2013-12-20;7;181,21217309019957;113,0
126;2013-12-21;2013-12-21;1;161,02273583507932;109,0
127;2013-12-21;2013-12-22;2;149,71991301699663;109,0
128;2013-12-21;2013-12-23;3;150,74242372394255;114,0
129;2013-12-21;2013-12-24;4;167,87735032417962;142,0
130;2013-12-21;2013-12-25;5;176,08748390972838;172,0
131;2013-12-21;2013-12-26;6;172,8311140857588;152,0
132;2013-12-21;2013-12-27;7;156,58512639872382;135,0
133;2013-12-28;2013-12-28;1;143,6773488961791;127,0
134;2013-12-28;2013-12-29;2;138,08860018706642;122,0
135;2013-12-28;2013-12-30;3;131,2492244042293;117,0
136;2013-12-28;2013-12-31;4;121,55302451774742;108,0
137;2013-12-28;2014-01-01;5;113,59950319744269;100,0
138;2013-12-28;2014-01-02;6;106,79946611208138;119,0
139;2013-12-28;2014-01-03;7;104,32817965081335;138,0
140;2014-01-04;2014-01-04;1;112,47047554050806;116,0
141;2014-01-04;2014-01-05;2;146,16780721565632;104,0
142;2014-01-04;2014-01-06;3;167,68346567258803;92,0
143;2014-01-04;2014-01-07;4;148,60457172402013;85,0
144;2014-01-04;2014-01-08;5;136,75660852574882;80,0
145;2014-01-04;2014-01-09;6;129,54566573292016;77,0
146;2014-01-04;2014-01-10;7;121,81063239281141;75,0
147;2014-01-11;2014-01-11;1;116,0762312784693;73,0
148;2014-01-11;2014-01-12;2;104,38985149351782;71,0
149;2014-01-11;2014-01-13;3;101,42860333353138;71,0
150;2014-01-11;2014-01-14;4;121,4983912608951;71,0
151;2014-01-11;2014-01-15;5;134,65460514614276;70,0
152;2014-01-11;2014-01-16;6;115,30811056134337;68,0
153;2014-01-11;2014-01-17;7;103,72946158891472;69,0
154;2014-01-18;2014-01-18;1;92,04814900389869;78,0
155;2014-01-18;2014-01-19;2;87,54204450142544;89,0
156;2014-01-18;2014-01-20;3;80,08584387850115;94,0
157;2014-01-18;2014-01-21;4;76,8674696205668;88,0
158;2014-01-18;2014-01-22;5;74,88580092273517;74,0
159;2014-01-18;2014-01-23;6;72,3586804640219;71,0
160;2014-01-18;2014-01-24;7;71,80836781525218;73,0
161;2014-01-25;2014-01-25;1;68,25020646162997;73,0
162;2014-01-25;2014-01-26;2;70,08812796490818;72,0
163;2014-01-25;2014-01-27;3;69,02575987056065;76,0
164;2014-01-25;2014-01-28;4;67,92144411054983;74,0
165;2014-01-25;2014-01-29;5;71,01368813146752;68,0
166;2014-01-25;2014-01-30;6;79,64451900327057;62,0
167;2014-01-25;2014-01-31;7;92,06018984547754;59,0
168;2014-02-01;2014-02-01;1;92,78061537351022;56,0
169;2014-02-01;2014-02-02;2;86,24909361937151;54,0
170;2014-02-01;2014-02-03;3;72,93937929945938;53,0
171;2014-02-01;2014-02-04;4;71,14913978564229;52,0
172;2014-02-01;2014-02-05;5;73,6313974090283;51,0
173;2014-02-01;2014-02-06;6;71,7660258155488;50,0
174;2014-02-01;2014-02-07;7;72,60151572634135;51,0
175;2014-02-08;2014-02-08;1;76,17527755720002;51,0
176;2014-02-08;2014-02-09;2;73,71508388407726;48,0
177;2014-02-08;2014-02-10;3;67,26315955702952;47,0
178;2014-02-08;2014-02-11;4;62,10952936216109;46,0
179;2014-02-08;2014-02-12;5;58,90631524076291;46,0
180;2014-02-08;2014-02-13;6;55,701849314223274;46,0
181;2014-02-08;2014-02-14;7;54,17442972053498;47,0
182;2014-02-15;2014-02-15;1;55,50117088173341;53,0
183;2014-02-15;2014-02-16;2;52,790835083645476;67,0
184;2014-02-15;2014-02-17;3;47,41968719625022;77,0
185;2014-02-15;2014-02-18;4;49,82941639179953;76,0
186;2014-02-15;2014-02-19;5;49,393291317272364;74,0
187;2014-02-15;2014-02-20;6;50,29292702921704;72,0
188;2014-02-15;2014-02-21;7;51,67777942321518;69,0
189;2014-02-22;2014-02-22;1;49,60132395370628;67,0
190;2014-02-22;2014-02-23;2;50,807435285053145;63,0
191;2014-02-22;2014-02-24;3;49,81198475427497;60,0
192;2014-02-22;2014-02-25;4;47,67211593146143;56,0
193;2014-02-22;2014-02-26;5;50,489263600226415;54,0
194;2014-02-22;2014-02-27;6;60,0951980881439;52,0
195;2014-02-22;2014-02-28;7;67,14967949806116;51,0
196;2014-03-01;2014-03-01;1;75,83553984209058;53,0
197;2014-03-01;2014-03-02;2;76,00054010148936;58,0
198;2014-03-01;2014-03-03;3;71,75284395144972;65,0
199;2014-03-01;2014-03-04;4;71,4269609697428;71,0
200;2014-03-01;2014-03-05;5;67,266850489593;70,0
201;2014-03-01;2014-03-06;6;66,62173898012512;65,0
202;2014-03-01;2014-03-07;7;63,470312445581136;64,0
203;2014-03-08;2014-03-08;1;57,59660928129495;76,0
204;2014-03-08;2014-03-09;2;55,572860982699275;88,0
205;2014-03-08;2014-03-10;3;54,574039845630146;95,0
206;2014-03-08;2014-03-11;4;51,59248025534401;92,0
207;2014-03-08;2014-03-12;5;54,007857037252954;82,0
208;2014-03-08;2014-03-13;6;51,32600192608344;75,0
209;2014-03-08;2014-03-14;7;61,50672877740321;68,0
210;2014-03-15;2014-03-15;1;65,93928424747601;63,0
211;2014-03-15;2014-03-16;2;71,15928974820184;60,0
212;2014-03-15;2014-03-17;3;70,06168098312514;58,0
213;2014-03-15;2014-03-18;4;62,07160483125869;57,0
214;2014-03-15;2014-03-19;5;63,50584031957583;55,0
215;2014-03-15;2014-03-20;6;79,81329258673847;54,0
216;2014-03-15;2014-03-21;7;88,81099681506512;53,0
217;2014-03-22;2014-03-22;1;95,17700845354892;53,0
218;2014-03-22;2014-03-23;2;91,59473194945741;55,0
219;2014-03-22;2014-03-24;3;80,09290779240824;56,0
220;2014-03-22;2014-03-25;4;75,28341998960778;55,0
221;2014-03-22;2014-03-26;5;68,53822761053723;53,0
222;2014-03-22;2014-03-27;6;63,30054233938609;52,0
223;2014-03-22;2014-03-28;7;61,43626929646768;52,0
224;2014-03-29;2014-03-29;1;59,8220876309168;51,0
225;2014-03-29;2014-03-30;2;57,222472748602705;50,0
226;2014-03-29;2014-03-31;3;55,91300503332716;51,0
227;2014-03-29;2014-04-01;4;55,95086388989524;57,0
228;2014-03-29;2014-04-02;5;54,92663965688975;63,0
229;2014-03-29;2014-04-03;6;53,04662406095344;64,0
230;2014-03-29;2014-04-04;7;57,10220401364514;69,0
231;2014-04-05;2014-04-05;1;54,06486723619855;68,0
232;2014-04-05;2014-04-06;2;54,78175055267742;63,0
233;2014-04-05;2014-04-07;3;52,41479207779996;61,0
234;2014-04-05;2014-04-08;4;52,835209401429154;59,0
235;2014-04-05;2014-04-09;5;53,12562154939487;58,0
236;2014-04-05;2014-04-10;6;51,25982256315719;56,0
237;2014-04-05;2014-04-11;7;51,40390508377181;53,0
238;2014-04-12;2014-04-12;1;51,55692200232226;51,0
239;2014-04-12;2014-04-13;2;58,514678190871685;50,0
240;2014-04-12;2014-04-14;3;61,802535375249946;50,0
241;2014-04-12;2014-04-15;4;65,28882782025278;52,0
242;2014-04-12;2014-04-16;5;70,09576667485806;54,0
243;2014-04-12;2014-04-17;6;68,40731454250356;60,0
244;2014-04-12;2014-04-18;7;60,52042455077946;69,0
245;2014-04-19;2014-04-19;1;61,49358409639352;68,0
246;2014-04-19;2014-04-20;2;56,090118926978484;62,0
247;2014-04-19;2014-04-21;3;58,75780464010912;59,0
248;2014-04-19;2014-04-22;4;57,32652001710803;57,0
249;2014-04-19;2014-04-23;5;51,68106414058803;54,0
250;2014-04-19;2014-04-24;6;50,998531982891215;52,0
251;2014-04-19;2014-04-25;7;51,479363988972906;51,0
252;2014-04-26;2014-04-26;1;51,81727603203596;51,0
253;2014-04-26;2014-04-27;2;54,02492215853348;50,0
254;2014-04-26;2014-04-28;3;56,95303391089463;49,0
255;2014-04-26;2014-04-29;4;62,10183122510844;48,0
256;2014-04-26;2014-04-30;5;69,61251687566607;47,0
257;2014-04-26;2014-05-01;6;68,37811171738765;45,0
258;2014-04-26;2014-05-02;7;60,373846924977805;45,0
259;2014-05-03;2014-05-03;1;57,944983790032275;44,0
260;2014-05-03;2014-05-04;2;57,25852745721924;43,0
261;2014-05-03;2014-05-05;3;53,63530639692477;42,0
262;2014-05-03;2014-05-06;4;51,57959351204735;42,0
263;2014-05-03;2014-05-07;5;51,854438842214826;41,0
264;2014-05-03;2014-05-08;6;51,24928824597509;41,0
265;2014-05-03;2014-05-09;7;49,95017957020123;41,0
266;2014-05-10;2014-05-10;1;48,91116183056335;40,0
267;2014-05-10;2014-05-11;2;48,109725118216836;40,0
268;2014-05-10;2014-05-12;3;46,693245913482095;40,0
269;2014-05-10;2014-05-13;4;45,32209569385447;39,0
270;2014-05-10;2014-05-14;5;45,05373367623678;39,0
271;2014-05-10;2014-05-15;6;44,17481846865986;39,0
272;2014-05-10;2014-05-16;7;43,670519829583746;39,0
273;2014-05-17;2014-05-17;1;42,58300926051861;38,0
274;2014-05-17;2014-05-18;2;42,554583042191204;38,0
275;2014-05-17;2014-05-19;3;41,380624608998644;38,0
276;2014-05-17;2014-05-20;4;41,21849452546211;38,0
277;2014-05-17;2014-05-21;5;40,96568335932663;38,0
278;2014-05-17;2014-05-22;6;39,97051366508726;38,0
279;2014-05-17;2014-05-23;7;40,17098258146546;38,0
280;2014-05-24;2014-05-24;1;40,15965265238694;38,0
281;2014-05-24;2014-05-25;2;39,68195586340007;37,0
282;2014-05-24;2014-05-26;3;38,67709241695419;37,0
283;2014-05-24;2014-05-27;4;39,50088448906244;39,0
284;2014-05-24;2014-05-28;5;39,109198150196974;42,0
285;2014-05-24;2014-05-29;6;38,28268650525228;45,0
286;2014-05-24;2014-05-30;7;38,32296256367728;44,0
287;2014-05-31;2014-05-31;1;38,281862827370965;42,0
288;2014-05-31;2014-06-01;2;38,442828461966876;41,0
289;2014-05-31;2014-06-02;3;36,97431195239961;40,0
290;2014-05-31;2014-06-03;4;37,43408443759177;40,0
291;2014-05-31;2014-06-04;5;37,56603048898074;40,0
292;2014-05-31;2014-06-05;6;38,38571893513833;41,0
293;2014-05-31;2014-06-06;7;38,23241818152608;40,0
294;2014-06-07;2014-06-07;1;38,38713034829976;39,0
295;2014-06-07;2014-06-08;2;40,02138191485359;39,0
296;2014-06-07;2014-06-09;3;42,22860561995869;38,0
297;2014-06-07;2014-06-10;4;45,11003461115623;38,0
298;2014-06-07;2014-06-11;5;44,478326539182326;37,0
299;2014-06-07;2014-06-12;6;42,347421687464276;37,0
300;2014-06-07;2014-06-13;7;41,27466895755878;38,0
301;2014-06-14;2014-06-14;1;40,1935230012003;38,0
302;2014-06-14;2014-06-15;2;40,049544088893164;39,0
303;2014-06-14;2014-06-16;3;40,79598076519837;39,0
304;2014-06-14;2014-06-17;4;41,31624199586573;38,0
305;2014-06-14;2014-06-18;5;40,13362630958632;37,0
306;2014-06-14;2014-06-19;6;39,56610121509092;37,0
307;2014-06-14;2014-06-20;7;38,950826939483576;37,0
308;2014-06-21;2014-06-21;1;38,64089612736944;37,0
309;2014-06-21;2014-06-22;2;38,03283749501475;36,0
310;2014-06-21;2014-06-23;3;37,86520374778953;36,0
311;2014-06-21;2014-06-24;4;37,49892718827365;35,0
312;2014-06-21;2014-06-25;5;39,03306796965857;35,0
313;2014-06-21;2014-06-26;6;38,81421772605285;35,0
314;2014-06-21;2014-06-27;7;39,73836037763581;34,0
315;2014-06-28;2014-06-28;1;39,52598660591925;34,0
316;2014-06-28;2014-06-29;2;38,23559900163398;34,0
317;2014-06-28;2014-06-30;3;37,41732546216335;33,0
318;2014-06-28;2014-07-01;4;37,52250488991787;33,0
319;2014-06-28;2014-07-02;5;37,26480079170232;33,0
320;2014-06-28;2014-07-03;6;37,32210581777735;32,0
321;2014-06-28;2014-07-04;7;36,57806091660026;32,0
322;2014-07-05;2014-07-05;1;36,320898088971006;32,0
323;2014-07-05;2014-07-06;2;35,567419211780155;31,0
324;2014-07-05;2014-07-07;3;35,57802142598235;31,0
325;2014-07-05;2014-07-08;4;35,434268813747636;31,0
326;2014-07-05;2014-07-09;5;34,6667603179451;31,0
327;2014-07-05;2014-07-10;6;34,64714972544582;31,0
328;2014-07-05;2014-07-11;7;35,098755213907744;31,0
329;2014-07-12;2014-07-12;1;33,78607426193095;33,0
330;2014-07-12;2014-07-13;2;33,151837671011315;36,0
331;2014-07-12;2014-07-14;3;34,25764611015078;37,0
332;2014-07-12;2014-07-15;4;32,07524253669598;36,0
333;2014-07-12;2014-07-16;5;33,25822242265144;36,0
334;2014-07-12;2014-07-17;6;33,020995071674974;36,0
335;2014-07-12;2014-07-18;7;31,520822371143094;35,0
336;2014-07-19;2014-07-19;1;31,421501225688775;34,0
337;2014-07-19;2014-07-20;2;31,00731902882246;33,0
338;2014-07-19;2014-07-21;3;31,295074635390776;33,0
339;2014-07-19;2014-07-22;4;31,318740561655805;32,0
340;2014-07-19;2014-07-23;5;31,784550484161603;32,0
341;2014-07-19;2014-07-24;6;34,01969008323565;32,0
342;2014-07-19;2014-07-25;7;36,40600252346387;32,0
343;2014-07-26;2014-07-26;1;37,475649419192365;33,0
344;2014-07-26;2014-07-27;2;36,20452105690955;35,0
345;2014-07-26;2014-07-28;3;36,2407875341655;37,0
346;2014-07-26;2014-07-29;4;36,26685532578643;39,0
347;2014-07-26;2014-07-30;5;34,17549559920831;39,0
348;2014-07-26;2014-07-31;6;34,43225138891711;38,0
349;2014-07-26;2014-08-01;7;33,05831499138621;37,0
350;2014-08-02;2014-08-02;1;32,53020428569074;37,0
351;2014-08-02;2014-08-03;2;31,584716276332628;36,0
352;2014-08-02;2014-08-04;3;32,573733375770374;35,0
353;2014-08-02;2014-08-05;4;35,32230862085755;34,0
354;2014-08-02;2014-08-06;5;33,75894968073624;33,0
355;2014-08-02;2014-08-07;6;33,414444647452456;32,0
356;2014-08-02;2014-08-08;7;35,37197574231452;32,0
357;2014-08-09;2014-08-09;1;37,46564305378347;31,0
358;2014-08-09;2014-08-10;2;39,50100557560513;31,0
359;2014-08-09;2014-08-11;3;39,321085895832915;30,0
360;2014-08-09;2014-08-12;4;38,369759752532396;30,0
361;2014-08-09;2014-08-13;5;37,52338849787804;30,0
362;2014-08-09;2014-08-14;6;37,474914608425735;29,0
363;2014-08-09;2014-08-15;7;36,48729572371138;29,0
364;2014-08-16;2014-08-16;1;35,18166211620175;29,0
365;2014-08-16;2014-08-17;2;34,053336814197166;31,0
366;2014-08-16;2014-08-18;3;32,97518044962309;34,0
367;2014-08-16;2014-08-19;4;32,58089887450003;37,0
368;2014-08-16;2014-08-20;5;31,89126776038474;38,0
369;2014-08-16;2014-08-21;6;31,42660611922044;37,0
370;2014-08-16;2014-08-22;7;31,5779472184795;35,0
371;2014-08-23;2014-08-23;1;30,617858414928182;34,0
372;2014-08-23;2014-08-24;2;31,14918925989606;33,0
373;2014-08-23;2014-08-25;3;30,27572233934618;32,0
374;2014-08-23;2014-08-26;4;29,59195594988611;31,0
375;2014-08-23;2014-08-27;5;30,293948415085335;30,0
376;2014-08-23;2014-08-28;6;30,55170923613777;30,0
377;2014-08-23;2014-08-29;7;32,49697098132797;29,0
378;2014-08-30;2014-08-30;1;34,57009597310715;29,0
379;2014-08-30;2014-08-31;2;37,011682940578716;29,0
380;2014-08-30;2014-09-01;3;38,10105299723376;29,0
381;2014-08-30;2014-09-02;4;36,920894376190226;29,0
382;2014-08-30;2014-09-03;5;34,79858466079879;29,0
383;2014-08-30;2014-09-04;6;33,96366666572452;30,0
384;2014-08-30;2014-09-05;7;32,63343873376214;31,0
385;2014-09-06;2014-09-06;1;32,539571925606666;31,0
386;2014-09-06;2014-09-07;2;31,222341140145186;30,0
387;2014-09-06;2014-09-08;3;30,264524968079325;30,0
388;2014-09-06;2014-09-09;4;31,681334014343516;29,0
389;2014-09-06;2014-09-10;5;29,161506857061465;28,0
390;2014-09-06;2014-09-11;6;29,709991475996844;28,0
391;2014-09-06;2014-09-12;7;29,815586861345647;27,0
392;2014-09-13;2014-09-13;1;30,079831313200007;26,0
393;2014-09-13;2014-09-14;2;30,635935039378236;26,0
394;2014-09-13;2014-09-15;3;29,306767920661212;25,0
395;2014-09-13;2014-09-16;4;31,198138806567204;25,0
396;2014-09-13;2014-09-17;5;32,00532154865742;24,0
397;2014-09-13;2014-09-18;6;31,429140403139264;24,0
398;2014-09-13;2014-09-19;7;30,841522661663923;24,0
399;2014-09-20;2014-09-20;1;30,675698790739983;24,0
400;2014-09-20;2014-09-21;2;29,6673408897846;23,0
401;2014-09-20;2014-09-22;3;29,342232833691806;23,0
402;2014-09-20;2014-09-23;4;28,145213589615185;23,0
403;2014-09-20;2014-09-24;5;27,28851396690163;23,0
404;2014-09-20;2014-09-25;6;27,092584667053746;23,0
405;2014-09-20;2014-09-26;7;27,291490551522877;23,0
406;2014-09-27;2014-09-27;1;26,15983544219294;23,0
407;2014-09-27;2014-09-28;2;26,98185871451552;23,0
408;2014-09-27;2014-09-29;3;24,722993677244084;22,0
409;2014-09-27;2014-09-30;4;25,15970449698477;23,0
410;2014-09-27;2014-10-01;5;25,588684143119504;23,0
411;2014-09-27;2014-10-02;6;26,850687340768044;22,0
412;2014-09-27;2014-10-03;7;23,024719876379404;23,0
413;2014-10-04;2014-10-04;1;24,41894143378433;24,0
414;2014-10-04;2014-10-05;2;25,355469478801407;26,0
415;2014-10-04;2014-10-06;3;26,734412346556212;26,0
416;2014-10-04;2014-10-07;4;26,03495887062161;25,0
417;2014-10-04;2014-10-08;5;24,979715409422152;25,0
418;2014-10-04;2014-10-09;6;24,56668586078803;24,0
419;2014-10-04;2014-10-10;7;24,468494306865868;24,0
420;2014-10-11;2014-10-11;1;21,631438023283263;24,0
421;2014-10-11;2014-10-12;2;24,949790359616422;24,0
422;2014-10-11;2014-10-13;3;27,76981950399215;23,0
423;2014-10-11;2014-10-14;4;24,021909409923104;23,0
424;2014-10-11;2014-10-15;5;25,0143339758956;23,0
425;2014-10-11;2014-10-16;6;26,13780114459039;23,0
426;2014-10-11;2014-10-17;7;27,53223986568091;23,0
427;2014-10-18;2014-10-18;1;27,64757166834125;23,0
428;2014-10-18;2014-10-19;2;26,926018214067238;23,0
429;2014-10-18;2014-10-20;3;26,3776519104469;23,0
430;2014-10-18;2014-10-21;4;25,395596855703783;23,0
431;2014-10-18;2014-10-22;5;25,568895555164453;24,0
432;2014-10-18;2014-10-23;6;24,775913963958;24,0
433;2014-10-18;2014-10-24;7;25,212915354450853;24,0
434;2014-10-25;2014-10-25;1;23,687286644646413;25,0
435;2014-10-25;2014-10-26;2;24,524740066040696;25,0
436;2014-10-25;2014-10-27;3;24,39087480829062;26,0
437;2014-10-25;2014-10-28;4;25,1383588633941;27,0
438;2014-10-25;2014-10-29;5;24,55420302252723;28,0
439;2014-10-25;2014-10-30;6;23,665398958419654;29,0
440;2014-10-25;2014-10-31;7;27,444292611342927;30,0
441;2014-11-01;2014-11-01;1;24,06644779857196;34,0
442;2014-11-01;2014-11-02;2;25,501047732533994;43,0
443;2014-11-01;2014-11-03;3;24,80948462172184;50,0
444;2014-11-01;2014-11-04;4;23,112829250189172;44,0
445;2014-11-01;2014-11-05;5;24,254305317786663;41,0
446;2014-11-01;2014-11-06;6;30,622168077476537;39,0
447;2014-11-01;2014-11-07;7;27,44615042632383;41,0
448;2014-11-08;2014-11-08;1;29,517601862320017;51,0
449;2014-11-08;2014-11-09;2;26,875842562606106;57,0
450;2014-11-08;2014-11-10;3;29,441838848557463;57,0
451;2014-11-08;2014-11-11;4;31,46975131630798;52,0
452;2014-11-08;2014-11-12;5;34,661355974928476;48,0
453;2014-11-08;2014-11-13;6;44,80403457639594;56,0
454;2014-11-08;2014-11-14;7;47,27936772220723;71,0
455;2014-11-15;2014-11-15;1;54,6577254397022;73,0
456;2014-11-15;2014-11-16;2;45,46255525872892;74,0
457;2014-11-15;2014-11-17;3;41,24029496101917;67,0
458;2014-11-15;2014-11-18;4;41,6690697552201;62,0
459;2014-11-15;2014-11-19;5;45,1100929312173;57,0
460;2014-11-15;2014-11-20;6;48,08726570962616;52,0
461;2014-11-15;2014-11-21;7;55,38562722096421;48,0
462;2014-11-22;2014-11-22;1;54,11937864990494;44,0
463;2014-11-22;2014-11-23;2;54,666288804500915;42,0
464;2014-11-22;2014-11-24;3;54,2087539940427;43,0
465;2014-11-22;2014-11-25;4;62,02367515607755;45,0
466;2014-11-22;2014-11-26;5;72,7088496257295;47,0
467;2014-11-22;2014-11-27;6;72,25521729098566;53,0
468;2014-11-22;2014-11-28;7;72,858740044002;76,0
469;2014-11-29;2014-11-29;1;64,9571686506227;109,0
470;2014-11-29;2014-11-30;2;59,01041350424544;107,0
471;2014-11-29;2014-12-01;3;56,427792366702576;81,0
472;2014-11-29;2014-12-02;4;51,460740578405485;66,0
473;2014-11-29;2014-12-03;5;50,17054780271383;61,0
474;2014-11-29;2014-12-04;6;44,65569475725141;59,0
475;2014-11-29;2014-12-05;7;38,71134180640854;57,0
476;2014-12-06;2014-12-06;1;44,731858752079916;55,0
477;2014-12-06;2014-12-07;2;45,437294469113034;54,0
478;2014-12-06;2014-12-08;3;50,44653185438144;56,0
479;2014-12-06;2014-12-09;4;55,1756357295391;55,0
480;2014-12-06;2014-12-10;5;80,27616295884829;51,0
481;2014-12-06;2014-12-11;6;112,51763005096993;49,0
482;2014-12-06;2014-12-12;7;104,31209254394255;48,0
483;2014-12-13;2014-12-13;1;79,13122891654704;53,0
484;2014-12-13;2014-12-14;2;64,62007587981523;61,0
485;2014-12-13;2014-12-15;3;56,548395460601576;72,0
486;2014-12-13;2014-12-16;4;60,92123335807097;83,0
487;2014-12-13;2014-12-17;5;53,950427431649565;76,0
488;2014-12-13;2014-12-18;6;55,04789809843506;63,0
489;2014-12-13;2014-12-19;7;57,787629790773245;58,0
490;2014-12-20;2014-12-20;1;58,43162428142619;75,0
491;2014-12-20;2014-12-21;2;54,648502301863665;104,0
492;2014-12-20;2014-12-22;3;46,92226687293545;97,0
493;2014-12-20;2014-12-23;4;53,21032378525004;80,0
494;2014-12-20;2014-12-24;5;52,95028247798022;86,0
495;2014-12-20;2014-12-25;6;54,927806354720666;109,0
496;2014-12-20;2014-12-26;7;62,04966211103568;119,0
497;2014-12-27;2014-12-27;1;68,07570424656245;94,0
498;2014-12-27;2014-12-28;2;80,63538687413252;70,0
499;2014-12-27;2014-12-29;3;74,86528702778116;55,0
500;2014-12-27;2014-12-30;4;60,57162544261572;48,0
501;2014-12-27;2014-12-31;5;60,1101081717005;45,0
502;2014-12-27;2015-01-01;6;79,5914472531002;43,0
503;2014-12-27;2015-01-02;7;104,29368523313158;43,0
504;2015-01-03;2015-01-03;1;95,38509026924802;43,0
505;2015-01-03;2015-01-04;2;77,31624262855888;41,0
506;2015-01-03;2015-01-05;3;87,37991041688998;44,0
507;2015-01-03;2015-01-06;4;109,94130507572422;54,0
508;2015-01-03;2015-01-07;5;117,08248446775399;61,0
509;2015-01-03;2015-01-08;6;89,21099016982038;65,0
510;2015-01-03;2015-01-09;7;68,84235369704231;66,0
511;2015-01-10;2015-01-10;1;55,075139987730665;61,0
512;2015-01-10;2015-01-11;2;47,29664314829429;54,0
513;2015-01-10;2015-01-12;3;47,28337726154538;48,0
514;2015-01-10;2015-01-13;4;42,3030307253937;44,0
515;2015-01-10;2015-01-14;5;43,533215074067826;41,0
516;2015-01-10;2015-01-15;6;43,124382399151095;39,0
517;2015-01-10;2015-01-16;7;40,13157370734856;39,0
518;2015-01-17;2015-01-17;1;48,1316382734806;38,0
519;2015-01-17;2015-01-18;2;55,24400648363619;37,0
520;2015-01-17;2015-01-19;3;60,180416163003194;36,0
521;2015-01-17;2015-01-20;4;65,4950522157504;35,0
522;2015-01-17;2015-01-21;5;67,40626632924653;35,0
523;2015-01-17;2015-01-22;6;60,718380098262486;36,0
524;2015-01-17;2015-01-23;7;54,10165267673042;43,0
525;2015-01-24;2015-01-24;1;48,981052267348225;51,0
526;2015-01-24;2015-01-25;2;43,06300467531941;58,0
527;2015-01-24;2015-01-26;3;40,62185038661557;60,0
528;2015-01-24;2015-01-27;4;40,310355322541156;60,0
529;2015-01-24;2015-01-28;5;41,126477218400794;65,0
530;2015-01-24;2015-01-29;6;41,221679843545196;67,0
531;2015-01-24;2015-01-30;7;38,972821039098314;63,0
532;2015-01-31;2015-01-31;1;36,71104114170901;61,0
533;2015-01-31;2015-02-01;2;36,23017511303504;62,0
534;2015-01-31;2015-02-02;3;39,043414499885095;59,0
535;2015-01-31;2015-02-03;4;39,691381989513424;87,0
536;2015-01-31;2015-02-04;5;45,94504147476051;136,0
537;2015-01-31;2015-02-05;6;46,93146875059944;131,0
538;2015-01-31;2015-02-06;7;56,943710511368764;103,0
539;2015-02-07;2015-02-07;1;60,29029729339279;92,0
540;2015-02-07;2015-02-08;2;59,030911980607385;90,0
541;2015-02-07;2015-02-09;3;63,75326355731429;95,0
542;2015-02-07;2015-02-10;4;64,88735224786134;94,0
543;2015-02-07;2015-02-11;5;63,54689860064435;86,0
544;2015-02-07;2015-02-12;6;59,591962405591005;86,0
545;2015-02-07;2015-02-13;7;60,82800918790347;87,0
546;2015-02-14;2015-02-14;1;62,817749392855774;87,0
547;2015-02-14;2015-02-15;2;92,17123743273405;96,0
548;2015-02-14;2015-02-16;3;135,10737375070227;117,0
549;2015-02-14;2015-02-17;4;125,98127897898924;118,0
550;2015-02-14;2015-02-18;5;100,3501599526565;123,0
551;2015-02-14;2015-02-19;6;90,65523097936045;138,0
552;2015-02-14;2015-02-20;7;91,32186504815094;145,0
553;2015-02-21;2015-02-21;1;94,51371536579973;147,0
554;2015-02-21;2015-02-22;2;89,80460312292549;125,0
555;2015-02-21;2015-02-23;3;82,08449995433412;102,0
556;2015-02-21;2015-02-24;4;83,76527685121542;89,0
557;2015-02-21;2015-02-25;5;87,33916570880712;80,0
558;2015-02-21;2015-02-26;6;84,35413433884277;74,0
559;2015-02-21;2015-02-27;7;99,11901104531539;76,0
560;2015-02-28;2015-02-28;1;116,10969105357728;82,0
561;2015-02-28;2015-03-01;2;116,46219984854649;79,0
562;2015-02-28;2015-03-02;3;122,89096051708731;73,0
563;2015-02-28;2015-03-03;4;137,71788853950434;70,0
564;2015-02-28;2015-03-04;5;146,43237594600194;67,0
565;2015-02-28;2015-03-05;6;147,4292046657188;65,0
566;2015-02-28;2015-03-06;7;125,14680151130086;67,0
567;2015-03-07;2015-03-07;1;101,12737920342126;73,0
568;2015-03-07;2015-03-08;2;88,2979737408849;78,0
569;2015-03-07;2015-03-09;3;77,67076659845503;89,0
570;2015-03-07;2015-03-10;4;70,45553435829966;103,0
571;2015-03-07;2015-03-11;5;73,77223541771755;112,0
572;2015-03-07;2015-03-12;6;76,98262612462335;122,0
573;2015-03-07;2015-03-13;7;77,01018014460237;124,0
574;2015-03-14;2015-03-14;1;75,30720290603246;110,0
575;2015-03-14;2015-03-15;2;69,7466327579886;100,0
576;2015-03-14;2015-03-16;3;68,66980992088259;97,0
577;2015-03-14;2015-03-17;4;64,95573397053062;89,0
578;2015-03-14;2015-03-18;5;72,51708446494007;88,0
579;2015-03-14;2015-03-19;6;74,77409961536165;85,0
580;2015-03-14;2015-03-20;7;81,1807058624126;85,0
581;2015-03-21;2015-03-21;1;91,50248404715828;89,0
582;2015-03-21;2015-03-22;2;99,57636277430385;89,0
